"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3Od1ZJW0O6puhUWFzlg85d","ETERNAL NOW","spotify:artist:3Hrqjumb6WHg2aAUHJHLND, spotify:artist:3mVwDyQRNVMy3ZNuTabf6f","LSDREAM, Champagne Drip","spotify:album:4KVo7hcHmc7x12sszqdLAN","RENEGADES OF LIGHT","spotify:artist:3Hrqjumb6WHg2aAUHJHLND","LSDREAM","2019-04-12","https://i.scdn.co/image/ab67616d0000b2735b62a82d9ce418ae5fb11e56","1","7","238745","https://p.scdn.co/mp3-preview/b9a0c0ae4a61bc384e2d7296222bb48deb684768?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","CA5KR1911365","","2021-02-22T20:21:06Z"
"spotify:track:6j4j6iRR0Ema531o5Yxr2T","Memories","spotify:artist:31Eea8xaK1xAMyJy2iWE0z, spotify:artist:2izgj6WOKJsuCRCQUKOoVO","Eden Prince, Nonô","spotify:album:3Hrk5hHesGUeDCQzxtaReB","Memories","spotify:artist:31Eea8xaK1xAMyJy2iWE0z, spotify:artist:2izgj6WOKJsuCRCQUKOoVO","Eden Prince, Nonô","2020-06-26","https://i.scdn.co/image/ab67616d0000b273cdb0436fc8865da927d618e0","1","1","149395","https://p.scdn.co/mp3-preview/8d4f83955a6d9ddcefbf6470bedab94e7cbbb22e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBKCF2000860","","2021-02-19T15:02:35Z"
"spotify:track:7xQAfvXzm3AkraOtGPWIZg","Wow.","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","17","149546","https://p.scdn.co/mp3-preview/bd55cc4be61bf5a41ed75c21c747a73cea768bea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USUM71822626","","2021-02-16T16:41:36Z"
"spotify:track:4MLKuT1DWWFsLfqoCOZzNg","The Business - 220 KID Remix","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:4Euia7UzdRshy1DJOSMTcs","Tiësto, 220 KID","spotify:album:5cWDOEgNKGRMB2mgPf18O5","The Business (220 KID Remix)","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:4Euia7UzdRshy1DJOSMTcs","Tiësto, 220 KID","2020-12-11","https://i.scdn.co/image/ab67616d0000b273b2ea86af761e978955c930f3","1","1","199024","https://p.scdn.co/mp3-preview/8c9047c2a7c9615287858e26752546c9b86de408?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","CYA112000754","","2021-02-14T06:26:56Z"
"spotify:track:0akvD9y8NSgYiYSRSu3y1B","Seeing What's Next (Kev Frey Remix)","spotify:artist:6ldZGvFDjs6KafLouTBHJ9, spotify:artist:2UwyrnSigyJ6IayNA8fCH9","Hollywood Principle, Kev Frey","spotify:album:1gCyUyQvqDEJOjo18WdE5I","Rocket League: Official Game Soundtrack, Vol. 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-07-07","https://i.scdn.co/image/ab67616d0000b273612afb7f43efb915e7f464bc","1","5","305894","","false","0","usdy41680903","","2021-02-08T16:13:49Z"
"spotify:track:5YvYKEQEYJp4orh4z3Dnpk","Sacrificial","spotify:artist:4aKdmOXdUKX07HVd3sGgzw, spotify:artist:6oFs3qk4VepIVFdoD4jmsy","Rezz, PVRIS","spotify:album:66jlZyvN4g2VBo9RNDYrOS","Sacrificial","spotify:artist:4aKdmOXdUKX07HVd3sGgzw, spotify:artist:6oFs3qk4VepIVFdoD4jmsy","Rezz, PVRIS","2021-02-05","https://i.scdn.co/image/ab67616d0000b273849406b4fcdf688bcca8e4c2","1","1","182000","https://p.scdn.co/mp3-preview/f370068ae651cd31f04be82a0898ecbb26dc140c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USRC12003933","","2021-02-06T03:23:30Z"
"spotify:track:1FxZblJPTjTl7SWSOwdmBk","Places","spotify:artist:6gqVaWZY9PVt1Lf42j4sZI, spotify:artist:5R3Hr2cnCCjt220Jmt2xLf","Drove, Dillon Francis","spotify:album:4f941DhLsNiB6DsqOojyhY","Places","spotify:artist:6gqVaWZY9PVt1Lf42j4sZI, spotify:artist:5R3Hr2cnCCjt220Jmt2xLf","Drove, Dillon Francis","2021-01-08","https://i.scdn.co/image/ab67616d0000b273f6a9ec41109ff2a51427e49a","1","1","185585","https://p.scdn.co/mp3-preview/557db542b1339eea99cfd3bf076fcb85ac6fc4c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","NLM5S2101161","","2021-01-23T23:49:25Z"
"spotify:track:5ad6HGAiatmKHXMI0OSodk","All On Me (feat. Zhu)","spotify:artist:1KpCi9BOfviCVhmpI4G2sY, spotify:artist:28j8lBWDdDSHSSt5oPlsX2","Tchami, ZHU","spotify:album:6judl2YelDUdvExxZpUAvP","Year Zero","spotify:artist:1KpCi9BOfviCVhmpI4G2sY","Tchami","2020-10-23","https://i.scdn.co/image/ab67616d0000b27367e887a5165f3e53d2ed189e","1","7","249836","https://p.scdn.co/mp3-preview/7282d082bff5f12ebc119e901f3bff12bd4a858a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","QMUY42000131","","2021-01-23T23:38:55Z"
"spotify:track:7GFdjLDt6PGEvgvotrD9n0","About You","spotify:artist:0cWwLbhs4bX6RLNR0r3FMN","Solstis","spotify:album:2w2Ecy6HkryvU0Q3ZopCIE","About You","spotify:artist:0cWwLbhs4bX6RLNR0r3FMN","Solstis","2019-09-20","https://i.scdn.co/image/ab67616d0000b273f6434a567de9e58821ffaccb","1","1","235636","","false","0","GBKPL1964484","","2021-01-22T14:15:32Z"
"spotify:track:58EBmg7pg5VFnOttLTICRj","Into You","spotify:artist:39B7ChWwrWDs7zXlsu3MoP, spotify:artist:6tUJpYN2aYiXbzAcg0pIOo","Sonny Fodera, Sinéad Harnett","spotify:album:2ifm2XNCELfZoERJQvpTd8","Into You","spotify:artist:39B7ChWwrWDs7zXlsu3MoP","Sonny Fodera","2019-04-05","https://i.scdn.co/image/ab67616d0000b273b307d6e1e60b63a8ae2cbfa7","1","1","214838","","false","13","FR10S1984896","","2021-01-22T13:49:40Z"
"spotify:track:12aG6UpC3znqA6skhTZOxJ","You Were Right - Nora En Pure Remix","spotify:artist:5Pb27ujIyYb33zBqVysBkj, spotify:artist:24DO0PijjITGIEWsO8XaPs","RÜFÜS DU SOL, Nora En Pure","spotify:album:0uMTFfLzo6P0gglC7Wapyg","You Were Right (Remixes)","spotify:artist:5Pb27ujIyYb33zBqVysBkj","RÜFÜS DU SOL","2016-04-15","https://i.scdn.co/image/ab67616d0000b2739db5f2efdb4e4dc1f5fb9f19","1","2","334549","","false","0","AUDCB1500502","","2021-01-17T23:03:02Z"
"spotify:track:5MKyrahUm8fa7OWoF0RVBh","You Need Me (feat. Maxine Ashley & Sun-El Musician)","spotify:artist:6wMr4zKPrrR0UVz08WtUWc, spotify:artist:5fYyfkrYbHDQreGr7cUul0, spotify:artist:0W8WpLB5WoXLgiA193LXk6","Black Coffee, Maxine Ashley, Sun-El Musician","spotify:album:6lTHhtQBIwOCteR4nIRjz2","You Need Me (feat. Maxine Ashley & Sun-El Musician)","spotify:artist:6wMr4zKPrrR0UVz08WtUWc, spotify:artist:5fYyfkrYbHDQreGr7cUul0, spotify:artist:0W8WpLB5WoXLgiA193LXk6","Black Coffee, Maxine Ashley, Sun-El Musician","2020-12-29","https://i.scdn.co/image/ab67616d0000b2731e6715c4a3e82e3d495c955a","1","1","375917","https://p.scdn.co/mp3-preview/1f21c4f432b2a3e20bee4468ebb62f8303bc65af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USUS12000686","","2021-01-17T04:08:18Z"
"spotify:track:2WYG6Mg0l6YeYZy5pIiXDt","Burn Like Fire","spotify:artist:7Hr9bE0u9Rl5n6QahVNRnc","Shiba San","spotify:album:30vGEDzvvTGzTCzIJDYExW","Burn Like Fire","spotify:artist:7Hr9bE0u9Rl5n6QahVNRnc","Shiba San","2015-06-22","https://i.scdn.co/image/ab67616d0000b273c1908dc6a73a2e9729184a64","1","1","363057","https://p.scdn.co/mp3-preview/fb03cc3eb73f22d4bc9e5252bbe6e4a284a0af88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QMSNZ1505040","","2021-01-15T23:59:42Z"
"spotify:track:75N5R8CeZDyJurQJsoRTx1","Risky Business","spotify:artist:28j8lBWDdDSHSSt5oPlsX2","ZHU","spotify:album:11dna2TSKlOcxUgMuhPT0k","Risky Business","spotify:artist:28j8lBWDdDSHSSt5oPlsX2","ZHU","2020-09-11","https://i.scdn.co/image/ab67616d0000b273db570f08c6580cb98d8c30f4","1","1","320853","https://p.scdn.co/mp3-preview/d7c1b7615b8c32973f645533ae31474f4dc3de26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USUG12003186","","2021-01-15T09:59:53Z"
"spotify:track:2yLahpEUqF2LIvwUbx4oYh","F Boy","spotify:artist:1mAjrDuYNJU2ilt49OITNK, spotify:artist:0GsKVW9sqbA6UjmTQakusR","Ander Huang, DJ Kuromi","spotify:album:7FABXquLXPSERBJl9aHnUW","F Boy","spotify:artist:1mAjrDuYNJU2ilt49OITNK, spotify:artist:0GsKVW9sqbA6UjmTQakusR","Ander Huang, DJ Kuromi","2020-08-22","https://i.scdn.co/image/ab67616d0000b2738ea4a63f5f2eb4a61e31f5f3","1","1","199838","","false","0","QZHNC2078374","","2021-01-15T05:20:23Z"
"spotify:track:5KdDCv9DOvGQYTHUyvlSXl","Away - TWO LANES Remix","spotify:artist:1BPsbKiNgav1TY1ITIU8C5, spotify:artist:7mnuMLgvXdCWzyB4sQCG7k","Benji Lewis, TWO LANES","spotify:album:2q5rWxWREofpAClxySRC5L","Away (Remixes)","spotify:artist:1BPsbKiNgav1TY1ITIU8C5","Benji Lewis","2019-06-20","https://i.scdn.co/image/ab67616d0000b27328312f148f92f656e16983df","1","1","189500","","false","0","GBKPL1953822","","2021-01-13T01:14:53Z"
"spotify:track:3ifkXomA0L2CmqSWyrVPkm","Numb - Chill Mix","spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Elderbrook","spotify:album:3fun2FcGeEvBkWWEPhRxYN","Numb","spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Elderbrook","2020-04-10","https://i.scdn.co/image/ab67616d0000b273cf6dc77cec685eb6d5f4abce","1","2","199322","https://p.scdn.co/mp3-preview/96943b0ae60842972da89b61be83d302dfd0a1e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","GBAYE2000301","","2021-01-13T00:17:14Z"
"spotify:track:4w5Grfxx5Rpup6mo5v6bW0","Beat Of My Heart","spotify:artist:7f5Zgnp2spUuuzKplmRkt7, spotify:artist:09JJrjk6Mr5ZYwk1mk7aEb","Lost Frequencies, Love Harder","spotify:album:6NQRmMazNOKi0IiIXlNzGh","Alive And Feeling Fine","spotify:artist:7f5Zgnp2spUuuzKplmRkt7","Lost Frequencies","2019-10-04","https://i.scdn.co/image/ab67616d0000b273127e13a21108faeaecb19167","1","4","183183","https://p.scdn.co/mp3-preview/2008a97cd2c02125d5d1b7188fe3c59fea7ed75a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","NLF711909044","","2021-01-12T23:19:03Z"
"spotify:track:63SevszngYpZOwf63o61K4","Nevermind","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","spotify:album:6c5gDwB7Xo58thk2vap4Ch","Nevermind","spotify:artist:3EOEK57CV77D4ovYVcmiyt","Dennis Lloyd","2017-06-30","https://i.scdn.co/image/ab67616d0000b2734dbdd4d3c69bec0d471fc479","1","1","156600","https://p.scdn.co/mp3-preview/53dfd244b22ffa132a91d7b224885f44c2a776ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USHM91642610","","2021-01-12T23:10:38Z"
"spotify:track:1S4z3fHfqPuIlWbx3fJAlp","Alaska - Toby Green Remix","spotify:artist:4NZvixzsSefsNiIqXn0NDe, spotify:artist:7IVgVM49Z4ztdmOqOIxhvP","Maggie Rogers, Toby Green","spotify:album:2CLcLiU2Fz9Dh5jLSih1Ur","Alaska (Toby Green Remix)","spotify:artist:4NZvixzsSefsNiIqXn0NDe","Maggie Rogers","2017-06-30","https://i.scdn.co/image/ab67616d0000b273c5cea6ca6fd199d18637b7eb","1","1","185613","https://p.scdn.co/mp3-preview/cb3d6dd78991661c9ad63a158814dac1adf5bf76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USUG11700805","","2021-01-12T14:33:12Z"
"spotify:track:6OufwUcCqo81guU2jAlDVP","Love Tonight (Edit)","spotify:artist:2TcGJdSOiOvITBzhvfX8XB","Shouse","spotify:album:5KXv2MHeoLSqZ96jRuFF9H","Love Tonight","spotify:artist:2TcGJdSOiOvITBzhvfX8XB","Shouse","2017-12-14","https://i.scdn.co/image/ab67616d0000b27381376e47003d45f6513b5657","1","2","241970","https://p.scdn.co/mp3-preview/7d9ec9cde591eb2ac749710539a3a49d9f4ed30e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USQY51798087","","2021-01-11T01:15:07Z"
"spotify:track:6tB4XVKceo2307SSWXaO0y","Just Friends","spotify:artist:4csQIMQm6vI2A2SCVDuM2z, spotify:artist:2jn9JOmdrR9BdiR1LTvYG4","Hayden James, Boy Matthews","spotify:album:25LoUxu7lUufYCzMMFi3hP","Just Friends","spotify:artist:4csQIMQm6vI2A2SCVDuM2z, spotify:artist:2jn9JOmdrR9BdiR1LTvYG4","Hayden James, Boy Matthews","2018-04-27","https://i.scdn.co/image/ab67616d0000b2734b69401f6eaa7da9a729af92","1","1","238991","https://p.scdn.co/mp3-preview/d8a2b36712921075389a728b819408dafc9e8073?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","AUFF01800030","","2021-01-06T22:09:17Z"
"spotify:track:5x58wIDdtxADXRZoRxKSSO","House Arrest - Chris Lorenzo Remix","spotify:artist:586uxXMyD5ObPuzjtrzO1Q, spotify:artist:4VNQWV2y1E97Eqo2D5UTjx, spotify:artist:7tm9Tuc70geXOOyKhtZHIj","Sofi Tukker, Gorgon City, Chris Lorenzo","spotify:album:7bUCl1QreQ3fnfOiZsVxFS","House Arrest (Chris Lorenzo Remix)","spotify:artist:586uxXMyD5ObPuzjtrzO1Q, spotify:artist:4VNQWV2y1E97Eqo2D5UTjx, spotify:artist:7tm9Tuc70geXOOyKhtZHIj","Sofi Tukker, Gorgon City, Chris Lorenzo","2020-07-24","https://i.scdn.co/image/ab67616d0000b273f62054cc56612e2faae127cf","1","1","218709","https://p.scdn.co/mp3-preview/ab238c9ed7d4079679d48ecab55cafbcb6ad2ade?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","QM37X2000021","","2021-01-06T16:45:32Z"
"spotify:track:6szLqHKGtFLISbzOOawZ4h","Firework","spotify:artist:6ldZGvFDjs6KafLouTBHJ9","Hollywood Principle","spotify:album:4DH954hK1o3k3Derts2aXe","Starting Over","spotify:artist:6ldZGvFDjs6KafLouTBHJ9","Hollywood Principle","2017-11-12","https://i.scdn.co/image/ab67616d0000b2734dd0140d8db1b15bc1ca49ef","1","2","187375","","false","0","usdy41568433","","2021-01-02T04:57:16Z"
"spotify:track:32Mh7kOCWmNTZgre0cGvCV","Hislerim","spotify:artist:1R2iRWvuwwokMKGHirNGTD, spotify:artist:32Wdf3LOdSMeo8ituCMxqY","Serhat Durmus, Zerrin","spotify:album:6xEqzdQRxuioh1onPW2mT9","Hislerim","spotify:artist:1R2iRWvuwwokMKGHirNGTD","Serhat Durmus","2018-08-10","https://i.scdn.co/image/ab67616d0000b2739c3a6f99330395d099bbb067","1","1","214204","https://p.scdn.co/mp3-preview/2f14bc46f51908a29c9cf65529f809a5f64dbb84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","TCADT1883474","","2021-01-01T23:44:21Z"
"spotify:track:2nZmq8otoWcJWgIPpTH62O","Magic Key - Original Mix","spotify:artist:5L0VowykJPI2SwIps7yWhF, spotify:artist:6Vcik7luulBD6zX0RjAEDO","Ballesteros, L. Lopez","spotify:album:5A96IzvjD6LlJYz9Wh3gj5","Magic Key","spotify:artist:5L0VowykJPI2SwIps7yWhF, spotify:artist:6Vcik7luulBD6zX0RjAEDO","Ballesteros, L. Lopez","2013-08-30","https://i.scdn.co/image/ab67616d0000b2739553d075ccba26eead14817d","1","2","359504","https://p.scdn.co/mp3-preview/5571191d5942c00629c38ca641c85b167453e24e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","USLZJ1387758","","2021-01-01T19:48:30Z"
"spotify:track:1nas007nDbzLwDGwvMdz79","How You Love Me","spotify:artist:4YLQaW1UU3mrVetC8gNkg5, spotify:artist:2AoeqcUs8DySgZRJ9yV4Ou","3LAU, Bright Lights","spotify:album:0IsgaoqRfJAJ6wojxWDZ7C","How You Love Me","spotify:artist:4YLQaW1UU3mrVetC8gNkg5","3LAU","2014-01-01","https://i.scdn.co/image/ab67616d0000b273309fc24d7ac1fe2b53f8fbf4","1","1","210468","https://p.scdn.co/mp3-preview/430c7f4cfc7e78fbe3be17a06a90c6619315bde1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM71401448","","2021-01-01T18:40:38Z"
"spotify:track:3jANGWET69JFMdnbdLzRu1","Something Wonderful","spotify:artist:4eFImh8D3F15dtZk0JQlpT, spotify:artist:4qfO1uiJryvY1IFS5PYy85","Fakear, Ana Zimmer","spotify:album:62YytsweQ1OBHaYdcqRw2q","All Glows","spotify:artist:4eFImh8D3F15dtZk0JQlpT","Fakear","2018-04-13","https://i.scdn.co/image/ab67616d0000b27357bfacd8795a3f41c6c918db","1","2","218360","https://p.scdn.co/mp3-preview/071c8989a072c225c749a18cbcbf4a6aadaec783?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","FR9W11802268","","2020-12-30T01:02:52Z"
"spotify:track:5LjxNnCrGVaUKvJ3RxsBqy","In the End","spotify:artist:5oLxJrktO7kOEJANS6nkZB, spotify:artist:4D9a1UPPFCoOm1kBtJfni5","Alex Lustig, Akacia","spotify:album:2TxPavXIJuu1kkqVw86Fds","In the End","spotify:artist:5oLxJrktO7kOEJANS6nkZB","Alex Lustig","2018-02-23","https://i.scdn.co/image/ab67616d0000b273b79c45a9fbee85c5b4e5e06d","1","1","192487","https://p.scdn.co/mp3-preview/a45efd3ad02b2f5efe2cf0793ee3968c0465dbdb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","FR10S1835602","","2020-12-30T00:59:07Z"
"spotify:track:0K1glOFXQzLm3KxjJY5rtK","Gemini (feat. George Maple)","spotify:artist:4AA8eXtzqh5ykxtafLaPOi, spotify:artist:19m3oZKjGSLzVW0OGIAcNg","What So Not, George Maple","spotify:album:5iOptr9sgfBLZFUFnZLLKK","Gemini (feat. George Maple)","spotify:artist:4AA8eXtzqh5ykxtafLaPOi","What So Not","2015-04-03","https://i.scdn.co/image/ab67616d0000b27372225a3e302803a1d10ae483","1","1","270257","","false","0","AUDCB1300465","","2020-12-30T00:21:41Z"
"spotify:track:2L0wPdpLIZBSMmkS8RDFtw","Waiting for You","spotify:artist:5zSWGyWE5d0PYaYrtdVwOz","Y.V.E. 48","spotify:album:3p9GXL95N0rNtU2t0bqXPS","Waiting for You","spotify:artist:5zSWGyWE5d0PYaYrtdVwOz","Y.V.E. 48","2019-06-07","https://i.scdn.co/image/ab67616d0000b273f76308b45d2889ded2ca1a49","1","1","152000","https://p.scdn.co/mp3-preview/cc87e41dc0306b6fb0f843673cd1b70cc12bbffc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","QZES91973058","","2020-12-29T14:21:41Z"
"spotify:track:1ILfwe2pFysi9iCmPjXmx3","Somewhere","spotify:artist:3htNAy3vYWWYV8RZFeyRMT, spotify:artist:605gPp803tctd6QXg6pOR2","Slow Magic, Woven in Hiatus","spotify:album:6aAlEexOd6lPOaKNeIVoKR","it's the end of the world, but it's ok","spotify:artist:3htNAy3vYWWYV8RZFeyRMT","Slow Magic","2020-12-09","https://i.scdn.co/image/ab67616d0000b273ae0ff0533df790b155a91ea0","1","7","266059","","false","0","QZ8QY1800178","","2020-12-27T15:49:22Z"
"spotify:track:4KRkanYEoxAEBY5HDtYGU6","The Little Things (feat. Angela McCluskey) - Kasbo Remix","spotify:artist:7o7mC95EDbJKTcPAAs8C3r, spotify:artist:1ikID9RZZMvkuBGDWrqajq, spotify:artist:5AlIxbb8HarTSm2tdA5F0x","Big Gigantic, Kasbo, Angela McCluskey","spotify:album:6punqpyqDTjScawBMFRwuY","Brighter Future (Deluxe Version)","spotify:artist:7o7mC95EDbJKTcPAAs8C3r","Big Gigantic","2017-08-30","https://i.scdn.co/image/ab67616d0000b273b61768d2b7224addc9dd8fc2","1","15","183893","","false","0","USA2P1692629","","2020-12-27T15:21:06Z"
"spotify:track:5K5LbSTVuKKe1KGMNfBgIW","Rock That Body","spotify:artist:1yxSLGMDHlW21z4YXirZDS","Black Eyed Peas","spotify:album:36fdxiOzdlmsrHgGcfvqUJ","THE E.N.D. (THE ENERGY NEVER DIES)","spotify:artist:1yxSLGMDHlW21z4YXirZDS","Black Eyed Peas","2009-01-01","https://i.scdn.co/image/ab67616d0000b273f051a314bb7eaa973c795176","1","2","268840","","false","0","USUM70967623","","2020-12-27T05:32:56Z"
"spotify:track:17NCOO2YdoHdtziSV9AoJo","BALENCIAGA","spotify:artist:438DEJaM9KJdqbBUPnVYB0","FILV","spotify:album:0c2qecYSSiW9ibtBlFyRWI","BALENCIAGA","spotify:artist:438DEJaM9KJdqbBUPnVYB0","FILV","2019-04-01","https://i.scdn.co/image/ab67616d0000b2732ba258759edc214a7c0d7ce3","1","1","154285","https://p.scdn.co/mp3-preview/e1b6d55d6eaed8dc3f17b4d1ecf89d8f39895418?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","RUB421901040","","2020-12-23T10:17:43Z"
"spotify:track:39cmB3ZoTOLwOTq7tMNqKa","Hear Me Now","spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:7qPLO2XOUaRrRxkvLZ3AEK, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Alok, Zeeba, Bruno Martini","spotify:album:6fpsA5aYbVNLe6y3P49o2o","Hear Me Now (feat. Zeeba)","spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:7qPLO2XOUaRrRxkvLZ3AEK, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Alok, Zeeba, Bruno Martini","2016-10-21","https://i.scdn.co/image/ab67616d0000b2731f57e82299920d9eba745182","1","1","194840","https://p.scdn.co/mp3-preview/f38328731683bef5fcc6b8dee13900883e810b9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","NLZ541600800","","2020-12-16T22:10:08Z"
"spotify:track:5MTfg2X92IaMysF4rsv6DY","Roll the Dice (Radio Edit) - Urban Contact Remix","spotify:artist:7d2TmDcODDON6yZTLm8n5p, spotify:artist:59ILWOZRLKTI8yy97BpeIk","Dawa, Urban Contact","spotify:album:19fIsoJZ8TL6IThhrhHfeI","Roll the Dice (Urban Contact Remix)","spotify:artist:7d2TmDcODDON6yZTLm8n5p","Dawa","2014","https://i.scdn.co/image/ab67616d0000b27344ff95c9ec5afd01538b1210","1","2","191000","https://p.scdn.co/mp3-preview/b700bdef08afc3cf5e8467cb3f98a336ed773c28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","ATPB51302017","","2020-12-16T14:41:22Z"
"spotify:track:22wa6vtAb3FVnBm3dUjmQH","Spark","spotify:artist:3d13oWvwmjcodRr3NzdArc","Forester","spotify:album:7fUGG2D7Z3cLm3YYNeUPqJ","Kerosene","spotify:artist:3d13oWvwmjcodRr3NzdArc","Forester","2019-09-06","https://i.scdn.co/image/ab67616d0000b27399090ade994445f62c537c8d","1","6","240500","","false","0","QM24S1914489","","2020-12-14T16:40:40Z"
"spotify:track:7dEYUkZMdUs7rfOKRMr5lO","Empty Room - Cabu Remix","spotify:artist:0PxzGnCYBpSuaI49OR94cA, spotify:artist:3kHVioJpVxlazAAKQ64pC1, spotify:artist:44hPDOKyTwkFxOL08UzNQE","Big Wild, Yuna, Cabu","spotify:album:4Fbe1OKsl6BdOYKix4j6Lu","Empty Room","spotify:artist:0PxzGnCYBpSuaI49OR94cA","Big Wild","2017-04-21","https://i.scdn.co/image/ab67616d0000b273ba43e85eec11c971de590735","1","4","226978","","false","0","USQY51733654","","2020-12-14T15:48:05Z"
"spotify:track:4TT57R08MqKaBvCa5XRsyx","Up in Flames","spotify:artist:6jxGLrn1I14RIeRYodOpLN","Łaszewo","spotify:album:4TUFUKukcTZcAUbcnosVph","Up in Flames","spotify:artist:6jxGLrn1I14RIeRYodOpLN","Łaszewo","2018-12-02","https://i.scdn.co/image/ab67616d0000b2734b9992164b8a5b2a7ebff27c","1","1","224042","","false","47","TCADZ1844255","","2020-12-14T10:15:05Z"
"spotify:track:2bLqfJjuC5syrsgDsZfGmn","The Way I Are","spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ, spotify:artist:63wjoROpeh5f11Qm93UiJ1, spotify:artist:4TLCPR1sMYoNU1jA7O4uww","Timbaland, Keri Hilson, D.O.E.","spotify:album:4BxB8U8QgpR4UCvJ0moj8Z","Shock Value","spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Timbaland","2007-01-01","https://i.scdn.co/image/ab67616d0000b2734ed674ab91bdc566534f9285","1","4","179120","https://p.scdn.co/mp3-preview/26eb4ef5199b03d40b7f6dbdd93cd059e7129963?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","USUM70722806","","2020-12-07T11:37:09Z"
"spotify:track:0cZGbSrqRJ9BQF0wduo4qJ","The Drill","spotify:artist:5zfDGV6C2Xwns1g773GF3N, spotify:artist:2mmqhYDTD0weseyXUf1QJ5","Magnificence, 7 Skies","spotify:album:4v3KlMhRBVPafxjTsGihqf","The Drill","spotify:artist:5zfDGV6C2Xwns1g773GF3N, spotify:artist:2mmqhYDTD0weseyXUf1QJ5","Magnificence, 7 Skies","2019-10-25","https://i.scdn.co/image/ab67616d0000b2739790aec92beb42be2a0615c6","1","1","145920","https://p.scdn.co/mp3-preview/5196a1cf070a8ad5cdf4324fd3b63d9a434ef80d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","CYA111900398","","2020-12-07T06:53:22Z"
"spotify:track:319Ndfh4YtvgWfz55Xs4by","God Is A Dancer - James Hype Remix","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1MIVXf74SZHmTIp4V4paH4, spotify:artist:43BxCL6t4c73BQnIJtry5v","Tiësto, Mabel, James Hype","spotify:album:4iJvVTuleXvxg8blbzfO9h","God Is A Dancer (Remixes)","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1MIVXf74SZHmTIp4V4paH4","Tiësto, Mabel","2019-11-29","https://i.scdn.co/image/ab67616d0000b2730e2a07260d68d2b3fa2301d1","1","2","173644","https://p.scdn.co/mp3-preview/d83588db16c56edcb2b93381a2302baf3a8ff9f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","CYA111900453","","2020-12-07T06:43:23Z"
